acc_z
10.559
10.477
10.738
10.694
10.903
10.957
10.923
10.739
10.994
11.139
10.75
10.421
10.505
10.458
10.415
10.43
10.71
10.972
10.506
10.086
9.68
9.74
9.989
10.206
10.623
10.459
10.714
10.527
9.933
9.52
9.718
10.067
10.116
10.767
10.548
10.151
10.125
9.877
11.457
12.459
13.848
13.599
11.561
8.44
5.403
7.281
8.207
9.72
11.559
11.214
10.344
10.291
10.958
10.441
9.897
10.757
10.958
11.293
11.278
11.305
10.454
10.099
10.138
9.876
10.534
10.649
11.058
10.913
10.969
10.5
10.337
10.709
11.161
10.625
10.479
10.265
10.309
10.13
9.929
11.988
13.218
13.776
13.161
11.8
9.236
7.174
3.517
5.335
7.91
8.157
10.741
11.007
11.603
10.702
10.452
10.349
10.053
9.588
10.285
10.552
11.334
11.941
11.923
11.838
10.825
10.592
10.058
10.244
10.479
10.361
10.806
10.444
10.181
9.798
9.949
9.556
9.679
9.741
9.776
10.432
10.471
10.535
10.664
10.138
9.665
10.208
10.739
10.934
