acc_z
10.297
10.124
9.883
9.471
9.672
9.944
10.262
10.514
10.482
10.197
9.879
10.201
10.169
10.165
9.841
9.632
9.727
10.27
10.8
11.096
10.847
10.492
9.793
9.55
9.631
9.878
10.17
9.981
10.092
10.15
10.203
10.335
10.819
11.596
11.903
12.243
11.583
9.631
7.694
7.287
7.312
7.943
9.218
11.548
12.123
9.217
7.384
8.627
10.407
11.828
10.941
10.57
10.539
11.156
11.83
10.858
9.763
9.081
11.812
15.046
15.267
12.57
9.373
6.739
5.158
4.106
3.296
4.579
9.139
12.615
14.244
12.771
10.814
11.068
12.18
12.345
11.417
9.652
8.565
8.74
10.048
10.693
10.235
9.537
9.336
10.071
10.023
10.101
10.287
10.596
10.766
10.3
9.785
9.265
9.363
9.736
9.967
9.979
9.911
10.017
10.193
10.386
10.203
