acc_z
9.471
9.673
9.84
10.335
10.371
10.41
10.175
10.14
10.026
9.995
9.925
9.887
9.974
10.018
10.143
10.124
10.357
9.974
9.752
9.42
9.401
9.506
9.788
9.956
10.337
10.329
10.244
9.981
9.559
9.082
9.026
9.268
9.689
10.093
10.105
9.688
9.682
9.641
9.919
11.097
12.332
13.428
13.048
11.262
8.803
5.747
4.682
6.585
8.857
10.277
10.788
9.974
9.899
10.045
9.744
10.248
10.201
10.042
10.033
10.601
10.848
10.425
9.884
9.35
9.161
9.314
9.713
10.011
10.046
9.678
9.547
9.649
9.989
9.979
9.799
9.725
9.509
9.355
9.516
10.314
12.012
13.728
14.423
12.79
10.171
7.277
4.763
3.845
4.453
6.139
7.315
9.294
11.9
10.93
10.233
10.225
10.28
10.209
10.146
10.469
10.697
11.048
11.399
11.208
10.238
9.734
9.452
9.441
9.59
9.812
9.879
10.057
9.941
9.726
9.612
9.531
9.353
9.427
9.489
9.697
9.681
9.606
9.657
9.751
9.684
9.589
9.853
