acc_z
9.818
9.92
9.748
9.392
9.312
9.578
9.614
9.923
9.737
9.556
9.493
9.357
9.826
10.039
9.959
9.584
10.018
10.218
10.834
10.567
9.975
9.648
9.635
9.831
9.913
9.822
9.444
9.614
9.722
9.925
9.932
9.723
9.266
9.083
9.084
9.297
9.318
9.475
9.33
9.509
10.209
9.918
10.995
12.949
14.591
12.656
8.39
6.062
7.249
8.071
7.187
8.579
10.676
11.619
11.759
11.105
9.962
9.255
9.007
9.231
9.646
10.448
10.899
10.584
10.546
10.442
10.337
10.178
9.968
9.356
9.228
9.156
9.352
10.537
11.557
13.39
14.206
13.241
10.03
6.118
4.852
5.761
6.1
6.896
7.139
7.937
10.68
11.571
11.128
10.402
10.148
9.932
9.774
9.653
11.054
11.878
11.679
11.481
10.97
10.501
9.821
9.621
9.565
9.574
9.329
9.232
9.209
9.272
9.284
9.156
9.085
8.977
8.995
9.066
9.49
9.594
9.731
9.501
9.58
10.105
10.491
10.575
10.232
10.153
9.703
9.308
9.683
9.879
9.953
9.736
9.548
9.413
9.664
9.983
10.222
10.327
9.917
9.803
9.492
9.908
10.062
9.896
9.904
9.799
9.761
9.548
9.436
9.469
9.353
9.386
9.54
9.565
9.413
