acc_z
9.025
9.387
9.355
9.408
9.575
10.509
11.191
10.52
11.022
11.352
10.958
10.484
10.138
10.28
10.046
9.997
9.811
9.736
9.696
9.62
9.316
9.043
8.987
9.106
9.312
9.872
10.398
10.611
10.682
10.203
9.503
8.899
8.764
8.826
9.074
9.361
9.746
10.054
9.924
10.347
10.895
10.529
9.748
9.582
9.541
9.183
9.461
10.7
11.956
12.643
13.215
13.124
12.302
11.161
9.94
9.144
9.408
9.889
10.145
10.303
10.398
10.421
10.389
10.539
10.508
9.879
9.072
9.083
9.478
9.323
9.398
9.356
9.849
9.747
10.039
10.911
11.112
10.632
10.029
10.268
10.685
11.179
10.965
10.661
10.322
9.936
9.774
9.441
9.407
9.808
9.758
10.037
10.194
10.825
11.213
11.62
12.039
11.477
10.855
10.114
9.201
8.803
8.634
8.801
9.239
9.554
10.066
10.537
10.616
11.023
10.994
11.192
10.92
10.425
9.881
9.833
9.596
9.653
9.441
9.464
10.125
10.292
10.596
11.09
11.081
10.792
10.645
10.767
10.541
10.822
10.885
10.986
11.142
10.702
10.81
11.09
10.581
9.952
9.756
10.062
9.73
9.207
9.541
9.865
9.924
10.035
10.3
10.291
10.454
10.587
10.65
11.132
11.292
11.318
11.222
11.035
10.557
10.078
10.533
10.566
10.128
10.476
10.357
10.329
10.451
10.72
10.705
10.563
10.497
10.102
10.081
9.733
10.261
10.497
10.821
10.848
10.972
11.498
11.346
11.595
11.276
10.846
10.319
9.667
9.536
9.674
10.272
10.77
10.62
10.881
