acc_z
10.75
10.692
10.499
11.368
11.274
11.255
10.937
10.8
11.403
10.703
10.156
10.713
10.913
11.415
10.269
10.874
11.608
10.317
11.135
9.267
10.713
12.314
11.488
11.837
12.051
12.862
12.903
12.714
13.006
11.923
12.743
11.79
11.177
10.181
9.67
11.907
10.697
10.84
11.934
10.897
10.415
10.247
10.983
10.996
9.469
10.275
10.236
10.003
11.081
11.334
10.253
10.968
11.07
9.316
8.732
9.313
10.425
9.884
9.958
9.136
8.815
9.207
9.924
12.426
12.603
8.971
11.724
12.639
12.1
9.108
11.025
12.759
13.453
12.283
13.15
11.78
13.346
11.183
10.735
10.929
9.998
10.433
10.274
8.718
8.912
9.46
8.327
9.171
8.875
8.848
10.756
10.667
9.949
10.102
10.902
10.663
11.153
11.664
11.932
10.926
11.197
11.662
12.271
11.761
12.372
12.214
11.754
12.199
12.309
11.492
10.708
10.376
10.762
11.426
10.364
9.931
10.483
10.613
10.648
10.899
10.439
10.555
9.899
10.587
10.677
10.432
10.823
10.351
10.026
10.838
10.618
11.046
11.291
10.187
11.302
11.065
10.129
11.106
10.935
10.658
10.885
10.894
11.074
11.244
10.808
11.259
10.871
11.291
11.002
10.912
10.932
10.999
11.222
