acc_z
9.259
9.398
10.318
9.207
8.712
9.563
9.11
9.574
8.185
8.68
9.582
10.155
9.966
11.346
9.656
10.943
9.536
10.686
11.934
10.73
10.793
10.597
9.946
9.253
8.706
10.858
10.628
9.931
11.185
11.139
8.993
10.299
11.107
12.235
10.533
9.846
11.926
11.298
10.242
10.748
9.882
8.351
9.244
9.829
11.176
9.343
8.837
9.909
9.248
7.808
11.472
11.388
10.694
10.159
9.569
12.214
9.99
9.746
9.986
9.964
10.334
10.395
9.628
10.046
9.763
9.364
10.504
8.743
10.814
10.036
11.183
11.202
8.309
9.427
7.762
9.383
9.104
9.038
9.305
9.769
9.373
11.66
10.978
8.708
10.02
11.771
12.047
10.672
11.679
12.869
11.368
9.795
10.266
11.47
10.996
10.486
11.106
11.7
11.024
10.093
11.598
11.954
10.909
9.39
10.455
10.369
10.252
9.644
10.613
10.424
7.777
9.589
9.81
10.73
9.756
9.895
9.505
9.819
9.789
9.784
8.588
8.877
9.191
8.995
8.246
8.557
9.113
8.077
9.99
8.653
9.072
9.13
9.635
10.55
9.661
9.125
8.533
9.336
9.501
10.43
10.522
10.237
10.214
10.746
11.641
11.718
11.996
10.784
11.369
10.44
9.503
10.198
9.986
9.536
9.517
10.39
9.692
9.953
10.779
10.592
10.007
9.693
9.667
9.273
9.44
9.504
8.822
9.31
8.73
8.349
9.49
9.432
10.581
11.615
10.388
11.312
10.878
11.5
11.568
10.36
10.151
9.907
8.76
10.047
10.132
9.137
9.409
9.869
9.588
9.602
9.421
8.352
8.871
9.123
9.121
10.679
10.1
10.895
10.507
10.425
10.657
10.37
10.537
10.216
9.495
9.98
10.002
9.033
9.612
11.028
10.692
10.76
10.075
10.273
11.012
10.392
11.204
10.37
11.204
10.485
10.857
11.104
9.56
9.889
10.601
10.368
10.047
9.466
10.959
10.64
10.896
10.3
10.691
11.222
11.125
10.234
10.512
9.923
10.076
9.915
9.458
10.436
9.282
10.43
10.984
10.337
10.15
10.266
10.623
9.65
9.963
10.855
10.019
10.258
9.936
9.282
9.337
9.528
9.681
9.931
9.31
9.428
9.624
9.439
10.019
10.918
10.49
9.909
10.275
10.062
10.399
9.87
10.018
10.03
10.106
10.127
9.998
9.868
10.528
11.695
