acc_z
10.136
10.312
10.412
9.642
9.768
9.735
9.854
9.911
9.628
10.706
11.131
10.603
11.013
10.673
10.899
10.549
10.682
10.483
10.92
10.71
10.417
10.347
10.739
10.503
10.27
10.207
10.061
10.263
10.307
9.434
9.158
9.342
10.348
10.347
10.996
11.276
10.931
11.001
11.013
10.801
10.857
10.346
10.405
10.603
10.873
10.407
10.709
10.828
10.285
10.24
10.464
11.15
11.621
11.808
11.638
12.093
12.399
12.174
11.798
11.448
10.697
9.511
8.156
7.19
6.255
5.618
5.806
4.972
4.261
5.789
5.899
7.477
7.338
7.991
8.79
9.838
11.343
11.737
11.717
13.416
14.247
14.533
15.316
16.037
15.293
15.103
14.501
13.799
12.865
11.435
11.125
10.494
8.932
8.71
8.124
6.937
6.719
6.521
5.78
5.984
6.74
6.829
6.943
7.825
7.832
7.859
8.949
9.132
9.583
10.173
10.941
12.501
13.207
13.185
13.239
14.043
12.767
11.949
11.94
12.056
11.527
11.913
10.045
10.703
10.381
9.348
8.817
9.534
9.304
8.703
8.807
8.339
8.141
8.572
8.743
9.117
9.437
9.625
10.444
10.208
10.219
9.203
9.983
10.048
10.688
10.722
10.897
10.563
11.177
11.565
11.49
11.499
10.81
10.633
10.426
10.231
10.208
10.218
10.589
10.562
9.517
9.965
9.851
9.947
9.565
10.125
10.26
10.345
9.982
