acc_z
10.482
10.626
10.556
10.467
10.556
10.372
11.144
11.505
11.428
10.417
9.854
9.237
8.717
9.583
10.581
11.224
10.727
9.183
8.529
10.204
9.402
10.831
9.308
9.747
10.371
9.264
9.899
9.565
12.229
12.118
15.292
13.904
15.381
11.987
11.89
12.853
10.358
11.395
9.854
9.517
8.805
9.034
9.012
8.145
7.796
7.257
8.248
10.888
10.843
9.952
9.522
8.216
7.509
7.44
9.433
12.87
14.926
12.797
12.171
13.562
12.31
11.16
10.736
10.459
10.645
10.206
10.18
9.288
9.602
9.479
9.265
8.858
9.084
9.335
9.031
9.856
9.853
10.127
9.802
9.693
9.69
10.21
10.82
10.525
10.747
10.838
11.146
10.37
10.352
10.514
10.339
10.366
10.465
10.375
10.34
10.34
