acc_z
9.989
9.554
8.826
8.868
8.411
8.639
7.966
8.463
9.143
9.497
9.088
8.82
8.786
8.714
8.947
9.257
10.308
10.12
9.737
10.14
8.495
7.824
10.616
13.771
15.056
15.008
13.997
12.944
12.046
11.96
11.435
11.3
10.229
10.855
11.667
11.234
10.958
11.164
10.797
10.262
9.696
8.871
8.788
8.961
9.147
9.671
9.733
9.495
8.616
8.12
8.477
8.193
9.089
8.735
8.601
8.114
7.758
8.418
7.594
8.873
7.764
8.906
9.457
10.174
9.75
10.137
9.406
10.15
11.033
12.965
12.848
12.275
12.489
12.342
13.118
12.668
13.015
12.703
12.74
13.327
13.622
12.736
11.767
10.977
10.792
9.705
9.117
9.2
8.863
8.347
8.532
8.584
9.002
8.654
7.905
7.587
7.398
7.29
8.778
9.145
9.385
9.797
9.961
10.084
9.826
9.828
9.932
8.002
7.885
9.554
10.031
9.635
10.843
