acc_z
10.252
10.299
10.288
10.432
10.456
10.356
10.188
10.074
10.038
9.472
9.849
8.199
7.47
7.781
9.905
11.244
13.006
13.579
13.06
12.324
11.666
11.134
10.74
10.65
10.577
10.187
9.7
9.253
8.797
8.129
7.101
6.376
7.958
10.12
12.009
12.926
13.5
13.263
12.035
11.234
11.182
11.159
10.792
10.372
9.951
9.497
8.879
8.77
9.049
9.379
9.845
10.22
10.326
10.272
10.358
10.334
10.364
10.278
10.504
10.511
10.56
10.411
10.335
10.297
10.505
10.472
10.379
10.478
10.365
10.21
10.16
10.076
9.933
10.013
10.318
10.335
10.535
10.541
10.488
10.283
10.136
10.079
9.87
10.316
10.392
10.186
10.097
10.033
10.16
10.081
10.169
10.294
10.307
10.396
10.504
10.537
