acc_z
10.29
10.44
10.485
10.367
10.151
10.18
10.205
10.376
10.47
10.487
10.313
10.177
10.095
10.147
10.123
10.151
10.501
10.48
10.332
10.164
10.194
10.23
10.286
10.34
10.27
10.452
10.356
10.248
10.282
10.202
10.317
10.748
10.737
11.087
10.873
10.139
9.952
9.684
9.673
9.626
9.881
9.972
10.01
10.103
10.057
10.308
10.677
11.197
11.111
10.663
9.946
9.47
9.37
9.752
9.966
10.03
9.802
9.829
9.979
10.216
10.498
10.537
10.395
9.992
9.775
9.533
9.579
9.645
9.996
10.474
11.126
11.351
11.196
10.594
10.396
10.188
9.989
10.114
10.381
10.539
10.173
9.874
9.439
9.244
9.875
10.48
10.898
10.683
10.004
9.642
9.893
10.322
10.835
11.521
11.476
10.677
9.921
9.652
9.847
10.256
10.525
10.411
10.146
9.866
9.391
9.701
10.245
10.442
10.561
10.337
10.37
10.571
10.471
10.288
10.042
10.069
9.861
9.509
9.57
9.728
10.053
10.375
10.571
10.608
10.694
10.661
10.677
10.584
10.657
10.526
10.562
10.348
9.957
9.924
10.053
10.107
10.07
9.923
9.953
10.07
10.263
10.624
10.609
10.346
10.102
9.889
9.777
9.971
9.987
10.167
10.157
10.16
10.054
10.257
10.268
10.458
10.539
10.541
10.578
10.562
10.502
10.432
10.34
10.116
9.966
10.009
9.904
9.969
9.96
10.041
10.088
10.266
10.373
10.384
10.301
10.197
10.058
9.997
10.164
10.386
10.381
10.422
10.491
9.958
10.065
9.778
9.853
9.968
10.125
10.375
10.513
10.501
10.426
10.28
10.25
10.202
10.155
10.117
10.108
10.332
10.492
10.59
10.545
10.217
10.125
10.021
10.06
10.162
10.199
10.466
10.505
10.482
10.255
10.193
10.144
9.936
9.898
9.761
9.913
10.22
10.475
10.683
10.528
10.5
10.444
10.385
10.087
9.869
9.695
9.884
10.11
10.384
10.568
10.438
10.05
9.794
9.236
9.155
9.575
10.047
10.797
10.941
10.836
10.641
10.446
10.353
10.368
10.444
10.413
10.457
10.056
9.951
10.026
10.313
10.665
10.837
10.682
10.522
10.427
10.519
10.546
10.431
10.492
10.422
10.639
11.012
10.382
9.146
8.867
9.241
9.943
9.993
10.011
10.011
9.796
9.772
9.827
9.891
10.01
10.27
10.376
10.355
10.24
10.376
10.263
10.087
10.157
10.087
9.968
10.052
10.227
10.367
10.407
10.493
10.419
10.272
10
10.119
10.27
10.208
10.022
9.939
10.189
10.255
10.09
9.886
10.255
10.675
10.327
10.522
10.772
10.595
10.531
10.534
10.249
10.11
10.099
10.288
10.273
10.131
10.005
10.18
10.567
10.568
10.33
10.324
10.35
10.519
9.137
9.858
9.985
10.272
10.392
10.225
9.755
9.906
10.146
10.137
10.361
10.23
10.265
10.464
10.456
10.297
10.088
10.122
10.304
10.356
10.462
10.536
10.498
10.289
10.234
10.201
10.306
10.509
10.563
10.454
10.219
9.979
9.818
9.961
10.254
10.891
11.234
11.138
10.84
10.396
10.002
10.027
10.148
10.151
10.174
9.906
