acc_z
9.635
8.733
8.012
8.549
11.707
11.987
11.828
12.433
14.021
12.563
12.816
10.755
10.814
9.528
9.541
8.425
7.239
7.785
5.402
7.385
9.098
9.252
10.126
10.176
10.302
10.76
10.733
11.022
10.731
10.107
9.048
8.506
8.064
7.656
8.263
9.464
9.958
11.792
12.619
11.704
10.911
11.251
10.87
11.478
11.098
11.125
10.981
10.045
9.651
10.062
9.01
9.019
9.619
9.471
9.659
9.789
9.714
9.798
9.645
10.038
9.739
9.21
9.955
10.378
10.209
10.339
10.947
10.679
10.685
10.469
10.557
10.151
10.208
9.907
9.203
9.403
9.878
10.242
10.361
10.154
10.524
10.673
9.316
9.534
10.385
11.137
10.714
10.102
9.929
9.713
10.087
11.275
10.387
10.027
9.749
10.249
9.694
10.483
12.23
11.299
9.799
10.947
10.338
10.158
9.74
9.826
9.85
10.351
10.366
11.166
11.058
10.89
10.914
10.504
10.081
10.118
9.611
9.641
8.646
9.453
9.465
9.003
11.25
10.575
11.476
11.049
10.875
10.56
11.632
10.401
9.922
10.859
10.532
9.569
9.966
9.579
11.514
13.6
12.636
14.295
15.537
13.232
12.174
10.948
11.43
9.374
10.914
10.589
9.253
7.325
8.141
9.623
9.748
7.162
7.525
7.474
6.824
7.133
7.795
7.258
7.355
9.359
9.043
7.978
8.449
10.335
10.474
10.209
9.898
9.242
9.299
10.839
9.794
9.909
10.639
11.416
10.758
10.674
11.14
10.33
9.959
9.704
10.198
9.564
9.371
9.172
9.364
8.931
8.53
9.894
10.142
10.195
11.032
10.087
9.172
8.539
8.169
9.229
8.713
8.132
8.569
10.433
12.168
11.742
10.792
10.556
9.761
10.061
10.716
9.939
9.408
11.326
11.528
13.206
13.262
12.971
11.804
10.259
8.955
8.74
9.19
8.557
8.777
8.52
8.994
9.601
9.758
9.501
10.15
9.927
9.446
