acc_z
10.707
11.459
9.84
9.956
10.148
11.132
12.573
10.743
10.097
10.378
10.082
10.016
9.979
9.961
10.899
10.714
11.187
11.514
10.28
10.814
10.747
10.686
10.657
10.274
10.362
10.696
10.78
11.097
11.154
10.56
10.826
10.927
10.485
10.725
11.131
10.863
10.413
10.833
10.913
10.429
10.042
11.398
11.118
10.811
10.745
10.617
11.102
10.991
10.301
10.164
10.471
10.787
10.429
10.495
11.178
10.274
11.393
11.296
10.842
10.209
10.859
10.777
11.052
10.552
10.228
10.626
10.419
11.066
11.117
10.932
11.111
10.531
10.38
11.303
9.751
10.273
11.426
10.739
11.613
11.162
10.736
11.47
11.499
11.153
11.342
11.027
11.498
7.825
8.407
11.365
9.664
10.045
10.352
9.635
10.608
10.588
9.484
7.943
8.907
10.468
9.521
9.158
9.024
10.529
11.641
10.507
10.564
10.802
10.577
10.391
10.473
10.659
11.015
10.915
11.255
11.531
11.606
10.978
10.989
11.195
11.342
11.01
10.319
10.47
10.481
10.558
11.038
10.564
10.712
10.171
10.351
10.617
10.551
9.646
11.584
11.032
10.016
11.044
10.873
11.11
10.439
10.372
10.621
10.33
10.668
10.86
10.885
10.736
10.755
10.524
10.756
10.947
11.071
11.195
9.998
11.698
10.559
10.322
11.029
11.068
10.317
11.261
10.695
11.109
10.89
10.731
10.648
10.567
10.9
10.467
10.849
11.44
9.373
10.509
10.784
10.155
10.454
10.342
10.351
10.565
10.588
10.732
11.094
10.939
11.442
11.364
10.384
9.019
10.3
10.249
8.44
9.162
9.055
10.692
10.306
10.013
9.903
9.454
9.237
8.809
10.035
9.462
9.835
9.388
11.43
12.355
11.895
10.783
10.84
11.823
10.539
11.437
10.919
10.395
11.382
12.125
11.263
12.099
11.314
10.449
11.443
10.784
11.348
10.712
10.566
10.618
10.299
10.58
10.592
10.561
11.139
10.579
10.331
10.38
10.256
10.141
10.796
10.354
10.826
10.841
10.279
10.889
10.625
10.585
10.534
10.358
11.168
10.672
10.315
10.442
10.848
11.148
10.518
11.029
10.581
10.577
10.835
10.909
10.389
10.477
10.477
10.23
10.809
10.714
10.306
11.269
10.633
10.894
11.554
10.362
11.104
10.904
10.705
10.229
9.795
10.528
10.003
10.264
10.921
10.449
11.437
10.685
10.94
11.197
10.481
10.772
11.112
12.291
10.947
9.276
11.828
9.619
9.433
11.741
11.036
9.074
10.019
11.037
10.999
