acc_z
9.067
9.313
9.531
9.597
9.632
9.642
9.609
9.621
9.577
9.73
9.841
9.545
9.699
9.519
9.609
9.679
9.835
9.9
9.974
9.809
9.673
9.657
9.575
9.485
9.446
9.37
9.454
9.38
9.491
9.49
9.579
9.409
9.567
9.572
9.584
9.614
9.715
9.847
9.895
9.773
9.607
9.485
9.459
9.468
9.601
9.613
9.596
9.602
9.847
10.023
9.848
9.699
9.606
9.492
9.473
9.613
9.677
9.643
9.797
9.654
9.413
9.495
9.671
9.724
9.671
9.453
9.414
9.282
9.051
9.216
9.425
9.792
9.809
9.715
9.623
9.681
9.814
9.679
9.714
9.799
9.984
9.898
10.081
10.083
9.942
9.66
9.298
9.233
9.297
9.441
9.569
9.738
9.737
9.695
9.662
9.687
9.747
9.993
10.043
10
10.13
10.113
9.88
9.763
9.559
9.401
9.444
9.568
9.818
9.809
9.878
9.647
9.688
9.77
9.715
9.562
9.585
9.659
9.664
9.735
9.923
9.684
9.491
9.561
9.741
10.157
10.207
9.929
9.663
9.523
9.517
9.505
9.519
9.459
9.297
9.816
10.162
9.922
9.494
9.545
9.673
9.878
10.064
10.026
9.817
9.474
9.235
9.429
9.703
9.76
9.92
10.268
10.402
9.967
9.983
9.527
9.19
8.815
9.134
9.593
9.522
9.478
9.507
9.664
9.851
10.126
10.06
9.764
9.683
9.95
9.894
9.445
8.861
8.395
8.86
9.658
10.336
10.519
10.097
9.687
9.747
9.994
10.082
9.792
9.524
9.431
9.41
9.424
9.483
9.524
9.713
9.889
9.953
9.943
9.627
9.415
9.544
9.596
9.602
9.527
9.352
9.408
9.73
10.037
9.908
9.903
9.706
9.524
9.399
9.61
9.729
9.879
9.728
9.656
9.576
9.62
9.65
9.904
9.883
9.737
9.513
9.6
10.003
9.669
9.693
9.452
9.607
9.667
9.652
9.607
9.56
9.446
9.759
9.824
9.703
9.51
9.326
9.373
9.289
9.199
9.335
9.378
9.657
9.756
9.864
9.641
9.633
9.835
9.904
9.644
9.328
9.382
9.389
9.819
10.003
9.891
9.769
9.732
9.842
9.629
9.371
9.038
9.175
9.668
9.704
9.645
9.497
9.555
9.578
9.59
9.694
9.804
9.872
9.401
9.001
9.149
9.691
9.838
9.551
9.542
9.774
9.907
9.95
9.928
9.662
9.945
9.448
9.393
9.7
9.845
9.815
9.835
9.801
9.513
9.055
9.219
9.486
10.303
9.846
9.657
